,Nombre,Fecha publicación,Autores,Categorías,Mecánicas,Puntuación,Jugadores,Jugadores mínimos,Jugadores máximos,Duración,Duración mínima,Duración máxima,Edad,Complejidad,Dep idioma,Edición juegos,Juegos relacionados
https://www.ludonauta.es/juegos-mesas/hero-realms-mazo-de-jefe-dragon-2017,Hero Realms: Mazo de Jefe Dragón,2017,"['Darwin Kastle', 'Robert Dougherty']","['Cartas', 'Combate', 'Fantasía']","['Creación de mazo, bolsa o conjunto']","6,70",2-4,2.0,4.0,,,,,2.0,3.0,Expansión de,['Hero Realms']
https://www.ludonauta.es/juegos-mesas/cooper-island-2019,Cooper Island,2019,['Andreas Odendahl'],"['Exploración', 'Marítimo']","['Colocación de losetas', 'Colocación de trabajadores', 'Colocación de trabajadores de diferentes tipos']","6,70",1-4,1.0,4.0,60-120,60.0,120.0,12.0,4.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/arkham-horror-lcg-la-guarida-de-dagon-2021,Arkham Horror: LCG – La Guarida de Dagón,2021,"['Jeremy Zwirn', 'Matthew Newman']","['Aventuras', 'Basado en novela', 'Cartas', 'Colección de componentes', 'Fantasía', 'Terror']","['Cooperativo', 'Creación de mazo, bolsa o conjunto', 'Gestión de mano', 'Habilidades variables', 'Puntos de acción', 'Roles', 'Solitario']","6,70",1-2,1.0,2.0,60-120,60.0,120.0,14.0,4.0,5.0,Expansión de,"['Arkham Horror: LCG', 'Arkham Horror: LCG – La Conspiración de Innsmouth', 'Arkham Horror: LCG (Edición revisada)']"
https://www.ludonauta.es/juegos-mesas/exit-regreso-a-la-cabana-abandonada-2021,Exit: Regreso a la cabaña abandonada,2021,"['Inka Brand', 'Markus Brand']","['Asesinato / Misterio', 'Deducción']","['Cooperativo', 'Deducción']","6,70",1-4,1.0,4.0,45-90,45.0,90.0,12.0,2.0,5.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/massive-darkness-2-feyfolk-2021,Massive Darkness 2: Feyfolk,2021,,"['Aventuras', 'Combate', 'Exploración', 'Fantasía', 'Miniaturas']","['Cooperativo', 'Escenarios, misiones o campañas', 'Lanzamiento de dados', 'Puntos de acción', 'Tablero modular']","6,70",1-6,1.0,6.0,,,,,2.0,,Expansión de,['Massive Darkness 2: Hellscape']
https://www.ludonauta.es/juegos-mesas/star-realms-mazo-de-mando-el-vinculo-2018,Star Realms: Mazo de Mando – El Vínculo,2018,"['Darwin Kastle', 'Robert Dougherty']","['Cartas', 'Ciencia ficción']","['Creación de mazo, bolsa o conjunto']","6,70",2-4,2.0,4.0,,,,12.0,2.0,3.0,Expansión de,"['Star Realms', 'Star Realms: Colony Wars', 'Star Realms: Frontiers']"
https://www.ludonauta.es/juegos-mesas/star-wars-x-wing-ala-e-2014,Star Wars: X-Wing – Ala-E,2014,['Jason Little'],"['Aviación / Vuelo', 'Ciencia ficción', 'Cine / Televisión / Radio', 'Miniaturas', 'Wargame']","['Cercado de áreas', 'Habilidades variables', 'Lanzamiento de dados', 'Movimiento entre puntos', 'Programación de acciones', 'Selección simultánea de acciones']","6,70",2,2.0,2.0,20,20.0,20.0,14.0,3.0,3.0,Expansión de,"['Star Wars: X-Wing', 'Star Wars: X-Wing – El Despertar de la Fuerza']"
https://www.ludonauta.es/juegos-mesas/for-the-people-1998,For the People,1998,['Mark Herman'],"['Guerra civil', 'Guerra civil americana', 'Post-napoleónico', 'Wargame']","['Batallas dirigidas por cartas', 'Lanzamiento de dados', 'Movimiento entre puntos', 'Simulación']","6,70",2,2.0,2.0,360,360.0,360.0,12.0,4.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/mascarade-expansion-2014,Mascarade Expansion,2014,['Bruno Faidutti'],"['Faroleo', 'Medieval', 'Party']","['Habilidades variables', 'Memoria']","6,70",2-13,2.0,13.0,30,30.0,30.0,10.0,1.0,1.0,Expansión de,['Mascarade']
https://www.ludonauta.es/juegos-mesas/star-wars-armada-hogar-uno-2015,Star Wars: Armada – Hogar Uno,2015,"['Alex Davy', 'Christian T. Petersen', 'James Kniffen']","['Ciencia ficción', 'Cine / Televisión / Radio', 'Dados', 'Wargame']","['Habilidades variables', 'Lanzamiento de dados', 'Programación de acciones']","6,70",2,2.0,2.0,120,120.0,120.0,14.0,3.0,2.0,Expansión de,['Star Wars: Armada']
https://www.ludonauta.es/juegos-mesas/arkham-horror-lcg-hacia-el-remolino-2021,Arkham Horror: LCG – Hacia el Remolino,2021,"['Jeremy Zwirn', 'Matthew Newman']","['Aventuras', 'Basado en novela', 'Cartas', 'Colección de componentes', 'Fantasía', 'Terror']","['Construcción de mazo', 'Cooperativo', 'Creación de mazo, bolsa o conjunto', 'Gestión de mano', 'Habilidades variables', 'Puntos de acción', 'Roles', 'Solitario']","6,69",1-2,1.0,2.0,60-120,60.0,120.0,14.0,4.0,5.0,Expansión de,"['Arkham Horror: LCG', 'Arkham Horror: LCG – La Conspiración de Innsmouth', 'Arkham Horror: LCG (Edición revisada)']"
https://www.ludonauta.es/juegos-mesas/western-empires-2019,Western Empires,2019,"['Flo de Haan', 'Francis Tresham', 'Gerart de Haan', 'John Rodriguez']","['Civilización', 'Dominio territorial', 'Economía', 'Edad antigua', 'Edificación', 'Faroleo', 'Marítimo', 'Memoria', 'Mitología', 'Negociación', 'Piratas', 'Político', 'Prehistórico', 'Tiempo real']","['Apuestas', 'Colección de ítems', 'Comercio', 'Control de áreas / Mayorías', 'Gestión de mano', 'Habilidades variables', 'Memoria', 'Movimiento de áreas', 'Negociación', 'Tiempo real', 'Toma eso']","6,69",5-9,5.0,9.0,180-780,180.0,780.0,12.0,3.0,,Reimplementación de,['Mega Civilization']
https://www.ludonauta.es/juegos-mesas/outlive-2017,Outlive,2017,['Grégory Oliver'],['Ciencia ficción'],"['Colección de ítems', 'Colocación de trabajadores', 'Colocación de trabajadores de diferentes tipos', 'Configuración variable', 'Eventos', 'Habilidades variables', 'Movimiento de áreas', 'Toma eso']","6,69",2-4,2.0,4.0,40-110,40.0,110.0,14.0,3.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/unlock-legendary-adventures-2021,Unlock! Legendary Adventures,2021,"['Cyril Demaegd', 'Dave Neale', 'Mathieu Casnin']","['Cartas', 'Exploración', 'Puzzle', 'Tiempo real']","['Cooperativo', 'Narrativo']","6,69",1-6,1.0,6.0,60,60.0,60.0,10.0,2.0,5.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/imagine-2015,Imagine,2015,"['Hiromi Oikawa', 'Shotaro Nakashima', '大木基至 (Motoyuki Ohki)', '藤田 真吾 (Shingo Fujita)']","['Deducción', 'Party', 'Puzzle']","['Asociaciones / Agrupaciones', 'Interpretación']","6,69",3-8,3.0,8.0,15-30,15.0,30.0,12.0,1.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/star-wars-x-wing-ala-u-2016,Star Wars: X-Wing – Ala-U,2016,"['Frank Brooks', 'Jason Little']","['Aviación / Vuelo', 'Ciencia ficción', 'Colección de componentes', 'Faroleo', 'Miniaturas', 'Wargame']","['Eliminación de jugadores', 'Habilidades variables', 'Lanzamiento de dados', 'Programación de acciones', 'Selección simultánea de acciones']","6,69",2-4,2.0,4.0,30-45,30.0,45.0,14.0,,,Expansión de,"['Star Wars: X-Wing', 'Star Wars: X-Wing – El Despertar de la Fuerza']"
https://www.ludonauta.es/juegos-mesas/diamonds-2014,Diamonds,2014,['Mike Fitzgerald'],['Cartas'],"['Cartas por bazas', 'Gestión de mano']","6,69",2-6,2.0,6.0,20-30,20.0,30.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/colt-express-big-box-2022,Colt Express: Big Box ,2022,['Christophe Raimbault'],"['Combate', 'Oeste americano', 'Trenes']","['Gestión de mano', 'Habilidades variables', 'Movimiento programado', 'Programación de acciones', 'Recuperación de acciones']","6,69",2-9,2.0,9.0,40,40.0,40.0,10.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/zhanguo-2014,ZhanGuo,2014,"['Marco Canetta', 'Stefania Niccolini']","['Cartas', 'Edad antigua']","['Control de áreas / Mayorías', 'Gestión de mano']","6,69",2-4,2.0,4.0,60-120,60.0,120.0,12.0,4.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/arctic-scavengers-base-game-hq-recon-2015,Arctic Scavengers: Base Game + HQ + Recon,2015,['Robert K. Gabhart'],"['Cartas', 'Combate', 'Faroleo']","['Creación de mazo, bolsa o conjunto', 'Draft de cartas', 'Gestión de mano']","6,69",1-5,1.0,5.0,45-60,45.0,60.0,13.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/trek-12-amazonas-2021,Trek 12: Amazonas,2021,"['Bruno Cathala', 'Corentin Lebrat']","['Animales', 'Aventuras', 'Dados']","['Encadenamiento', 'Lanzamiento de dados', 'Papel y lápiz', 'Selección simultánea de acciones', 'Solitario']","6,69",1-50,1.0,50.0,15,15.0,15.0,8.0,1.0,1.0,Reimplementación de,['Trek 12: Himalaya']
https://www.ludonauta.es/juegos-mesas/tierras-bajas-2018,Tierras bajas,2018,"['Claudia Partenheimer', 'Ralf Partenheimer']",['Agricultura'],"['Colección de ítems', 'Colocación de losetas', 'Colocación de trabajadores', 'Puntos de acción']","6,69",2-4,2.0,4.0,50-100,50.0,100.0,12.0,3.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/stargrave-combates-futuristas-en-una-galaxia-devastada-2021,Stargrave: Combates futuristas en una galaxia devastada,2021,['Joseph McCullough'],"['Aventuras', 'Ciencia ficción', 'Libro', 'Miniaturas', 'Wargame']","['Escenarios, misiones o campañas', 'Habilidades variables', 'Lanzamiento de dados', 'Movimiento por medición', 'Puntos de acción', 'Roles']","6,69",2-4,2.0,4.0,60-120,60.0,120.0,12.0,3.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/the-colonists-2016,The Colonists,2016,['Tim Puls'],['Civilización'],"['Colocación de losetas', 'Colocación de trabajadores', 'Draft de cartas', 'Gestión de mano', 'Habilidades variables', 'Movimiento de áreas', 'Solitario', 'Tablero modular']","6,69",1-4,1.0,4.0,30-360,30.0,360.0,12.0,4.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/copenhagen-2019,Copenhagen,2019,"['Asger Sams Granerud', 'Daniel Skjold Pedersen']",['Puzzle'],"['Construcción de patrones', 'Gestión de mano']","6,69",2-4,2.0,4.0,20-40,20.0,40.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/android-netrunner-el-valle-2015,Android: Netrunner – El Valle,2015,"['Lukas Litzsinger', 'Richard Garfield']","['Cartas', 'Ciencia ficción', 'Colección de componentes', 'Faroleo']","['Colocación de unidades secretas', 'Gestión de mano', 'Habilidades variables', 'Puntos de acción']","6,69",2,2.0,2.0,45,45.0,45.0,14.0,3.0,4.0,Expansión de,['Android: Netrunner']
https://www.ludonauta.es/juegos-mesas/entre-dos-castillos-del-rey-loco-ludwig-secretos-y-veladas-2021,Entre dos Castillos del Rey Loco Ludwig: Secretos y Veladas,2021,"['Ben Rosset', ""Matthew O'Malley""]",['Post-napoleónico'],"['Asociaciones / Agrupaciones', 'Colección de ítems', 'Colocación de losetas', 'Draft', 'La más alta y más baja puntuación', 'Selección simultánea de acciones']","6,69",1-8,1.0,8.0,45-60,45.0,60.0,10.0,2.0,1.0,Expansión de,['Entre dos Castillos del Rey Loco Ludwig']
https://www.ludonauta.es/juegos-mesas/la-granja-edicion-deluxe-2023,La Granja: Edición Deluxe,2023,"['Adam Kwapiński', 'Andreas Odendahl', 'Andrei Novac', 'Błażej Kubacki', 'Michael Keller (II)', 'Stefan Feld', 'Tony Boydell']","['Agricultura', 'Dados', 'Economía']","['Configuración variable', 'Control de áreas / Mayorías', 'Draft de acciones', 'Draft de cartas', 'Gestión de mano', 'Habilidades variables', 'Incremento automático de recursos', 'Ingresos', 'Lanzamiento de dados', 'Mercado', 'Orden de turno basado en estadísticas', 'Puntos de victoria como recursos']","6,69",1-4,1.0,4.0,90-120,90.0,120.0,14.0,4.0,,Reimplementación de,['La Granja']
https://www.ludonauta.es/juegos-mesas/star-wars-imperial-assault-saboteadores-rebeldes-2015,Star Wars: Imperial Assault – Saboteadores Rebeldes,2015,"['Corey Konieczka', 'Jonathan Ying', 'Justin Kemppainen', 'Paul Winchester']","['Ciencia ficción', 'Cine / Televisión / Radio', 'Miniaturas']","['Batallas dirigidas por cartas', 'Habilidades variables', 'Lanzamiento de dados', 'Tablero modular']","6,69",2-5,2.0,5.0,60,60.0,60.0,10.0,3.0,3.0,Expansión de,['Star Wars: Imperial Assault']
https://www.ludonauta.es/juegos-mesas/marvel-champions-lcg-hulk-2020,Marvel Champions: LCG – Hulk,2020,"['Michael Boggs', 'Nate French']",['Cartas'],"['Cooperativo', 'Habilidades variables']","6,69",1-4,1.0,4.0,45-90,45.0,90.0,14.0,2.0,4.0,Expansión de,['Marvel Champions: LCG']
https://www.ludonauta.es/juegos-mesas/weather-machine-2022,Weather Machine,2022,['Vital Lacerda'],['Ciencia ficción'],"['Colección de ítems', 'Colocación de losetas', 'Colocación de trabajadores', 'Puntos de acción']","6,69",2-4,2.0,4.0,60-150,60.0,150.0,14.0,5.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/star-wars-imperial-assault-maul-2017,Star Wars: Imperial Assault – Maul,2017,,"['Ciencia ficción', 'Cine / Televisión / Radio', 'Miniaturas']","['Habilidades variables', 'Lanzamiento de dados', 'Movimiento por celdas', 'Tablero modular']","6,69",2-5,2.0,5.0,60,60.0,60.0,10.0,3.0,4.0,Expansión de,"['Star Wars: Imperial Assault', 'Star Wars: Imperial Assault – El Corazón del Imperio']"
https://www.ludonauta.es/juegos-mesas/hands-in-the-sea-2016,Hands in the Sea,2016,['Daniel Berger'],"['Cartas', 'Edad antigua', 'Wargame']","['Creación de mazo, bolsa o conjunto', 'Gestión de mano', 'Movimiento entre puntos', 'Simulación']","6,69",2,2.0,2.0,90-120,90.0,120.0,14.0,3.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/android-netrunner-reparos-2013,Android: Netrunner – Reparos,2013,"['Damon Stone', 'Lukas Litzsinger', 'Richard Garfield']","['Cartas', 'Ciencia ficción', 'Colección de componentes', 'Faroleo']","['Colocación de unidades secretas', 'Gestión de mano', 'Habilidades variables', 'Puntos de acción']","6,69",2,2.0,2.0,45,45.0,45.0,14.0,3.0,4.0,Expansión de,['Android: Netrunner']
https://www.ludonauta.es/juegos-mesas/star-wars-imperial-assault-jabba-el-hutt-2017,Star Wars: Imperial Assault – Jabba el Hutt,2017,"['Paul Winchester', 'Todd Michlitsch']","['Ciencia ficción', 'Cine / Televisión / Radio', 'Miniaturas']","['Lanzamiento de dados', 'Roles', 'Tablero modular']","6,69",2-5,2.0,5.0,,,,12.0,3.0,,Expansión de,"['Star Wars: Imperial Assault', 'Star Wars: Imperial Assault – El Reino de Jabba']"
https://www.ludonauta.es/juegos-mesas/el-laberinto-magico-2009,El laberinto mágico,2009,['Dirk Baumann'],"['Fantasía', 'Infantil', 'Laberinto', 'Memoria']","['Lanzamiento de dados', 'Lanzamiento de dados y movimiento', 'Memoria', 'Movimiento por celdas', 'Unión de puntos de un mapa']","6,69",2-4,2.0,4.0,20-30,20.0,30.0,6.0,1.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/riftforce-mas-alla-2022,Riftforce: Más Allá,2022,['Carlo Bortolini'],"['Cartas', 'Combate', 'Fantasía']","['Carrera', 'Draft de cartas', 'Gestión de mano', 'Habilidades variables']","6,69",1-4,1.0,4.0,20-30,20.0,30.0,10.0,3.0,2.0,Expansión de,['Riftforce']
https://www.ludonauta.es/juegos-mesas/shards-of-infinity-shadow-of-salvation-2019,Shards of Infinity: Shadow of Salvation,2019,"['Justin Gary', 'Ryan Sutherland']",['Cartas'],"['Cooperativo', 'Creación de mazo, bolsa o conjunto']","6,69",2-5,2.0,5.0,45-60,45.0,60.0,,2.0,4.0,Expansión de,['Shards of Infinity']
https://www.ludonauta.es/juegos-mesas/sentient-2017,Sentient,2017,['J. Alex Kevern'],"['Ciencia ficción', 'Industrial', 'Matemático']","['Colección de ítems', 'Colocación de trabajadores', 'Control de áreas / Mayorías', 'Creación de mazo, bolsa o conjunto', 'Draft de cartas', 'Lanzamiento de dados']","6,69",2-4,2.0,4.0,45-60,45.0,60.0,12.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/car-wars-sixth-edition-2021,Car Wars (Sixth Edition),2021,"['Randy Scheunemann', 'Samuel Mitschke']","['Carreras', 'Ciencia ficción', 'Combate', 'Deportes', 'Miniaturas', 'Wargame']","['Carrera', 'Cuadrícula', 'Habilidades variables', 'Lanzamiento de dados', 'Movimiento por celdas', 'Movimiento por impulsos', 'Simulación']","6,69",2-4,2.0,4.0,60-180,60.0,180.0,10.0,3.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/pacific-war-the-struggle-against-japan-1941-1945-second-editi-2022,"Pacific War: The Struggle Against Japan, 1941-1945",2022,['Mark Herman'],"['Marítimo', 'Segunda guerra mundial', 'Wargame']","['Lanzamiento de dados', 'Movimiento en casillas hexagonales', 'Movimiento oculto', 'Simulación']","6,69",2,2.0,2.0,60-6000,60.0,6000.0,16.0,5.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/ricochet-robots-1999,Ricochet Robots,1999,['Alex Randolph'],"['Abstracto', 'Laberinto', 'Puzzle', 'Tiempo real']","['Configuración variable', 'Cuadrícula', 'Movimiento por celdas', 'Orden de turno basado en estadísticas', 'Tablero modular', 'Tiempo real']","6,69",1-99,1.0,99.0,30,30.0,30.0,10.0,2.0,1.0,Integración de,['Micro Robots']
https://www.ludonauta.es/juegos-mesas/aventureros-al-tren-polonia-2019,¡Aventureros al tren! Polonia,2019,['Alan R. Moon'],['Trenes'],"['Colección de ítems', 'Draft de cartas', 'Gestión de mano', 'Unión de puntos de un mapa']","6,69",2-4,2.0,4.0,30-60,30.0,60.0,8.0,2.0,1.0,Expansión de,"['¡Aventureros al tren!', '¡Aventureros al tren! Europa']"
https://www.ludonauta.es/juegos-mesas/v-commandos-resistance-2017,V-Commandos: Résistance,2017,['Thibaud de la Touanne'],"['Espionaje', 'Segunda guerra mundial', 'Wargame']","['Cooperativo', 'Tablero modular']","6,69",1-6,1.0,6.0,30-180,30.0,180.0,13.0,3.0,,Expansión de,['V-Commandos']
https://www.ludonauta.es/juegos-mesas/harry-potter-hogwarts-battle-defensa-contra-las-artes-oscuras-2019,Harry Potter: Hogwarts Battle – Defensa Contra las Artes Oscuras,2019,"['Andrew Wolf', 'Kami Mandell']","['Cartas', 'Cine / Televisión / Radio', 'Fantasía']","['Creación de mazo, bolsa o conjunto', 'Draft de cartas', 'Toma eso']","6,69",2,2.0,2.0,30-60,30.0,60.0,11.0,2.0,4.0,Reimplementación de,['Harry Potter: Hogwarts Battle']
https://www.ludonauta.es/juegos-mesas/star-wars-imperial-assault-dengar-2015,Star Wars: Imperial Assault – Dengar,2015,['Paul Winchester'],"['Aventuras', 'Ciencia ficción', 'Cine / Televisión / Radio', 'Exploración', 'Miniaturas']","['Cooperativo', 'Lanzamiento de dados', 'Movimiento por celdas', 'Roles']","6,69",2-5,2.0,5.0,90-120,90.0,120.0,12.0,2.0,3.0,Expansión de,"['Star Wars: Imperial Assault', 'Star Wars: Imperial Assault – Regreso a Hoth']"
https://www.ludonauta.es/juegos-mesas/akrotiri-2014,Akrotiri,2014,"['Jay Cormier', 'Sen-Foong Lim']","['Civilización', 'Economía', 'Edad antigua', 'Exploración', 'Transporte']","['Colocación de losetas', 'Descubrimiento de mapa por exploración', 'Gestión de mano', 'Puntos de acción', 'Recogida y entrega', 'Tablero modular', 'Unión de puntos de un mapa']","6,69",2,2.0,2.0,45,45.0,45.0,13.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/fallout-nueva-california-2018,Fallout: Nueva California,2018,"['Andrew Fischer', 'Brad Andres', 'Dane Beltrami', 'Nathan I Hajek']","['Aventuras', 'Basado en videojuego', 'Ciencia ficción', 'Exploración']","['Gestión de mano', 'Habilidades variables', 'Lanzamiento de dados', 'Movimiento de áreas', 'Narrativo', 'Puntos de acción', 'Roles', 'Tablero modular']","6,69",1-4,1.0,4.0,120-180,120.0,180.0,14.0,3.0,4.0,Expansión de,['Fallout: El juego de tablero']
https://www.ludonauta.es/juegos-mesas/firenze-2010,Firenze,2010,['Andreas Steding'],"['Economía', 'Renacimiento']","['Aumento del valor de los recursos no elegidos', 'Colección de ítems', 'Creación de mazo, bolsa o conjunto']","6,69",2-4,2.0,4.0,60,60.0,60.0,12.0,3.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/exploding-kittens-party-pack-2017,Exploding Kittens: Party Pack,2017,"['Elan Lee', 'Matthew Inman', 'Shane Small']","['Animales', 'Basado en cómic / viñeta', 'Cartas', 'Humor']","['Colección de ítems', 'Eliminación de jugadores', 'Forzar la suerte', 'Gestión de mano', 'Toma eso']","6,69",2-10,2.0,10.0,15,15.0,15.0,7.0,1.0,2.0,Reimplementación de,['Exploding Kittens']
https://www.ludonauta.es/juegos-mesas/angola-1988,Angola,1988,['Phil Kendall'],"['Guerra civil', 'Guerra moderna', 'Wargame']","['Asociaciones / Agrupaciones', 'Batallas dirigidas por cartas', 'Colocación de unidades secretas', 'Control de áreas / Mayorías', 'Límites en la comunicación', 'Puntos de movimiento', 'Simulación']","6,69",2-4,2.0,4.0,480,480.0,480.0,,3.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/bayonets-tomahawks-2021,Bayonets & Tomahawks,2021,['Marc Rodrigue (II)'],"['Edad de la razón', 'Guerras indias', 'Wargame']","['Acciones/Eventos', 'Batallas dirigidas por cartas', 'Lanzamiento de dados', 'Movimiento entre puntos', 'Puntos de acción', 'Simulación']","6,69",2,2.0,2.0,120-600,120.0,600.0,14.0,3.0,3.0,Juego de mesa base,
